1924-04,-0.56
1924-05,-0.56
1924-06,-0.55
1924-07,-0.55
1924-08,-0.55
1924-09,-0.55
1924-10,-0.56
1924-11,-0.56
1924-12,-0.55
1925-01,-0.55
1925-02,-0.54
1925-03,-0.54
1925-04,-0.54
1925-05,-0.54
1925-06,-0.54
1925-07,-0.54
1925-08,-0.53
1925-09,-0.53
1925-10,-0.52
1925-11,-0.52
1925-12,-0.52
1926-01,-0.52
1926-02,-0.53
1926-03,-0.53
1926-04,-0.54
1926-05,-0.54
1926-06,-0.54
1926-07,-0.55
1926-08,-0.55
1926-09,-0.54
1926-10,-0.55
1926-11,-0.55
1926-12,-0.55
1927-01,-0.56
1927-02,-0.55
1927-03,-0.55
1927-04,-0.55
1927-05,-0.55
1927-06,-0.55
1927-07,-0.55
1927-08,-0.54
1927-09,-0.55
1927-10,-0.55
1927-11,-0.55
1927-12,-0.55
1928-01,-0.54
1928-02,-0.54
1928-03,-0.54
1928-04,-0.54
1928-05,-0.54
1928-06,-0.54
1928-07,-0.54
1928-08,-0.54
1928-09,-0.54
1928-10,-0.54
1928-11,-0.54
1928-12,-0.54
1929-01,-0.54
1929-02,-0.54
1929-03,-0.54
1929-04,-0.54
1929-05,-0.54
1929-06,-0.53
1929-07,-0.54
1929-08,-0.54
1929-09,-0.53
1929-10,-0.53
1929-11,-0.53
1929-12,-0.53
1930-01,-0.53
1930-02,-0.53
1930-03,-0.53
1930-04,-0.53
1930-05,-0.53
1930-06,-0.53
1930-07,-0.54
1930-08,-0.54
1930-09,-0.54
1930-10,-0.54
1930-11,-0.55
1930-12,-0.55
1931-01,-0.56
1931-02,-0.56
1931-03,-0.57
1931-04,-0.56
1931-05,-0.57
1931-06,-0.57
1931-07,-0.56
1931-08,-0.56
1931-09,-0.56
1931-10,-0.56
1931-11,-0.56
1931-12,-0.56
1932-01,-0.55
1932-02,-0.55
1932-03,-0.55
1932-04,-0.56
1932-05,-0.56
1932-06,-0.55
1932-07,-0.56
1932-08,-0.56
1932-09,-0.56
1932-10,-0.55
1932-11,-0.55
1932-12,-0.55
1933-01,-0.55
1933-02,-0.55
1933-03,-0.55
1933-04,-0.55
1933-05,-0.55
1933-06,-0.55
1933-07,-0.55
1933-08,-0.55
1933-09,-0.56
1933-10,-0.56
1933-11,-0.56
1933-12,-0.56
1934-01,-0.56
1934-02,-0.56
1934-03,-0.56
1934-04,-0.56
1934-05,-0.57
1934-06,-0.57
1934-07,-0.57
1934-08,-0.57
1934-09,-0.56
1934-10,-0.57
1934-11,-0.57
1934-12,-0.58
1935-01,-0.58
1935-02,-0.58
1935-03,-0.59
1935-04,-0.59
1935-05,-0.59
1935-06,-0.59
1935-07,-0.59
1935-08,-0.59
1935-09,-0.6
1935-10,-0.59
1935-11,-0.59
1935-12,-0.59
1936-01,-0.59
1936-02,-0.59
1936-03,-0.59
1936-04,-0.59
1936-05,-0.59
1936-06,-0.59
1936-07,-0.59
1936-08,-0.59
1936-09,-0.59
1936-10,-0.59
1936-11,-0.59
1936-12,-0.59
1937-01,-0.59
1937-02,-0.6
1937-03,-0.59
1937-04,-0.59
1937-05,-0.59
1937-06,-0.59
1937-07,-0.59
1937-08,-0.59
1937-09,-0.58
1937-10,-0.58
1937-11,-0.57
1937-12,-0.57
1938-01,-0.57
1938-02,-0.57
1938-03,-0.58
1938-04,-0.58
1938-05,-0.58
1938-06,-0.58
1938-07,-0.57
1938-08,-0.57
1938-09,-0.58
1938-10,-0.58
1938-11,-0.58
1938-12,-0.58
1939-01,-0.58
1939-02,-0.57
1939-03,-0.57
1939-04,-0.56
1939-05,-0.56
1939-06,-0.56
1939-07,-0.56
1939-08,-0.56
1939-09,-0.56
1939-10,-0.56
1939-11,-0.55
1939-12,-0.55
1940-01,-0.55
1940-02,-0.55
1940-03,-0.55
1940-04,-0.55
1940-05,-0.55
1940-06,-0.55
1940-07,-0.55
1940-08,-0.55
1940-09,-0.55
1940-10,-0.55
1940-11,-0.55
1940-12,-0.56
1941-01,-0.56
1941-02,-0.56
1941-03,-0.56
1941-04,-0.57
1941-05,-0.57
1941-06,-0.57
1941-07,-0.57
1941-08,-0.57
1941-09,-0.57
1941-10,-0.56
1941-11,-0.57
1941-12,-0.56
1942-01,-0.56
1942-02,-0.56
1942-03,-0.56
1942-04,-0.56
1942-05,-0.56
1942-06,-0.56
1942-07,-0.56
1942-08,-0.56
1942-09,-0.56
1942-10,-0.56
1942-11,-0.56
1942-12,-0.56
1943-01,-0.56
1943-02,-0.56
1943-03,-0.56
1943-04,-0.56
1943-05,-0.56
1943-06,-0.56
1943-07,-0.57
1943-08,-0.57
1943-09,-0.57
1943-10,-0.57
1943-11,-0.57
1943-12,-0.57
1944-01,-0.57
1944-02,-0.58
1944-03,-0.58
1944-04,-0.58
1944-05,-0.58
1944-06,-0.58
1944-07,-0.57
1944-08,-0.57
1944-09,-0.57
1944-10,-0.57
1944-11,-0.57
1944-12,-0.57
1945-01,-0.56
1945-02,-0.55
1945-03,-0.55
1945-04,-0.55
1945-05,-0.55
1945-06,-0.54
1945-07,-0.55
1945-08,-0.55
1945-09,-0.55
1945-10,-0.54
1945-11,-0.54
1945-12,-0.54
1946-01,-0.54
1946-02,-0.54
1946-03,-0.54
1946-04,-0.54
1946-05,-0.55
1946-06,-0.55
1946-07,-0.55
1946-08,-0.55
1946-09,-0.55
1946-10,-0.55
1946-11,-0.56
1946-12,-0.56
1947-01,-0.56
1947-02,-0.56
1947-03,-0.56
1947-04,-0.55
1947-05,-0.56
1947-06,-0.56
1947-07,-0.56
1947-08,-0.55
1947-09,-0.55
1947-10,-0.55
1947-11,-0.55
1947-12,-0.54
1948-01,-0.54
1948-02,-0.54
1948-03,-0.53
1948-04,-0.53
1948-05,-0.53
1948-06,-0.53
1948-07,-0.53
1948-08,-0.52
1948-09,-0.52
1948-10,-0.52
1948-11,-0.52
1948-12,-0.52
1949-01,-0.51
1949-02,-0.51
1949-03,-0.51
1949-04,-0.51
1949-05,-0.51
1949-06,-0.51
1949-07,-0.51
1949-08,-0.51
1949-09,-0.51
1949-10,-0.51
1949-11,-0.51
1949-12,-0.51
1950-01,-0.51
1950-02,-0.51
1950-03,-0.51
1950-04,-0.51
1950-05,-0.51
1950-06,-0.51
1950-07,-0.51
1950-08,-0.51
1950-09,-0.51
1950-10,-0.52
1950-11,-0.52
1950-12,-0.52
1951-01,-0.52
1951-02,-0.52
1951-03,-0.52
1951-04,-0.52
1951-05,-0.52
1951-06,-0.52
1951-07,-0.52
1951-08,-0.52
1951-09,-0.52
1951-10,-0.52
1951-11,-0.52
1951-12,-0.52
1952-01,-0.52
1952-02,-0.52
1952-03,-0.52
1952-04,-0.53
1952-05,-0.52
1952-06,-0.52
1952-07,-0.52
1952-08,-0.52
1952-09,-0.52
1952-10,-0.52
1952-11,-0.52
1952-12,-0.52
1953-01,-0.52
1953-02,-0.51
1953-03,-0.51
1953-04,-0.51
1953-05,-0.51
1953-06,-0.5
1953-07,-0.5
1953-08,-0.5
1953-09,-0.5
1953-10,-0.5
1953-11,-0.5
1953-12,-0.5
1954-01,-0.5
1954-02,-0.51
1954-03,-0.51
1954-04,-0.51
1954-05,-0.51
1954-06,-0.51
